date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-10,California,State,Total,542.0,100.0,440.71428571428,100.0
2021-02-10,California,State,Epsilon,362.0,66.79,318.57142857142,72.285251215559
2021-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-10,California,State,Delta,0.0,0.0,0.14285714285,0.032414910859
2021-02-10,California,State,Other,158.0,29.15,104.71428571428,23.760129659643
2021-02-10,California,State,Alpha,22.0,4.06,17.28571428571,3.922204213938
2021-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-02-11,California,State,Delta,0.0,0.0,0.14285714285,0.032393909945
2021-02-11,California,State,Alpha,31.0,6.0,19.57142857142,4.437965662455
2021-02-11,California,State,Epsilon,365.0,70.6,314.14285714285,71.234207968902
2021-02-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-11,California,State,Total,517.0,100.0,441.0,100.0
2021-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-11,California,State,Other,121.0,23.4,107.14285714285,24.295432458698
2021-02-12,California,State,Total,401.0,100.0,458.14285714285,100.0
2021-02-12,California,State,Epsilon,289.0,72.07,329.14285714285,71.842843779233
2021-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-12,California,State,Other,86.0,21.45,108.85714285714,23.760523854069
2021-02-12,California,State,Beta,1.0,0.25,0.14285714285,0.031181789835
2021-02-12,California,State,Alpha,25.0,6.23,19.85714285714,4.334268787028
2021-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-12,California,State,Delta,0.0,0.0,0.14285714285,0.031181789835
2021-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-13,California,State,Other,69.0,23.23,105.28571428571,23.614226209548
2021-02-13,California,State,Total,297.0,100.0,445.85714285714,100.0
2021-02-13,California,State,Epsilon,199.0,67.0,318.42857142857,71.419416853573
2021-02-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-13,California,State,Beta,0.0,0.0,0.14285714285,0.032041012496
2021-02-13,California,State,Alpha,29.0,9.76,21.85714285714,4.902274911887
2021-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-13,California,State,Delta,0.0,0.0,0.14285714285,0.032041012496
2021-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-14,California,State,Alpha,8.0,6.35,22.42857142857,5.179808644012
2021-02-14,California,State,Other,28.0,22.22,103.28571428571,23.853513691851
2021-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-14,California,State,Epsilon,90.0,71.43,307.14285714285,70.933685252392
2021-02-14,California,State,Total,126.0,100.0,433.0,100.0
2021-02-14,California,State,Beta,0.0,0.0,0.14285714285,0.032992411745
2021-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-14,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-15,California,State,Delta,1.0,0.42,0.14285714285,0.036140224069
2021-02-15,California,State,Total,240.0,100.0,395.28571428571,100.0
2021-02-15,California,State,Alpha,14.0,5.83,21.71428571428,5.493314058547
2021-02-15,California,State,Beta,0.0,0.0,0.14285714285,0.036140224069
2021-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-15,California,State,Epsilon,171.0,71.25,277.85714285714,70.292735814962
2021-02-15,California,State,Other,54.0,22.5,95.42857142857,24.141669678352
2021-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-16,California,State,Epsilon,354.0,68.47,261.42857142857,69.318181818182
2021-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-16,California,State,Total,517.0,100.0,377.14285714285,100.0
2021-02-16,California,State,Other,123.0,23.79,91.28571428571,24.204545454545
2021-02-16,California,State,Delta,0.0,0.0,0.14285714285,0.037878787879
2021-02-16,California,State,Alpha,39.0,7.54,24.0,6.363636363636
2021-02-16,California,State,Beta,1.0,0.19,0.28571428571,0.075757575758
2021-02-17,California,State,Other,106.0,23.56,83.85714285714,23.037676609105
2021-02-17,California,State,Epsilon,312.0,69.33,254.28571428571,69.858712715856
2021-02-17,California,State,Delta,0.0,0.0,0.14285714285,0.039246467818
2021-02-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-17,California,State,Total,450.0,100.0,364.0,100.0
2021-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-17,California,State,Beta,0.0,0.0,0.28571428571,0.078492935636
2021-02-17,California,State,Alpha,32.0,7.11,25.42857142857,6.985871271586
2021-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-18,California,State,Delta,1.0,0.28,0.28571428571,0.083542188805
2021-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-18,California,State,Epsilon,247.0,68.04,237.42857142857,69.423558897243
2021-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-18,California,State,Total,363.0,100.0,342.0,100.0
2021-02-18,California,State,Other,85.0,23.42,78.71428571428,23.015873015873
2021-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-18,California,State,Alpha,30.0,8.26,25.28571428571,7.393483709273
2021-02-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-18,California,State,Beta,0.0,0.0,0.28571428571,0.083542188805
2021-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-19,California,State,Total,333.0,100.0,332.28571428571,100.0
2021-02-19,California,State,Beta,0.0,0.0,0.14285714285,0.042992261393
2021-02-19,California,State,Other,80.0,24.02,77.85714285714,23.430782459157
2021-02-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-19,California,State,Epsilon,233.0,69.97,229.42857142857,69.045571797077
2021-02-19,California,State,Alpha,20.0,6.01,24.57142857142,7.394668959587
2021-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-19,California,State,Delta,0.0,0.0,0.28571428571,0.085984522786
2021-02-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-20,California,State,Epsilon,137.0,65.24,220.57142857142,68.959356855739
2021-02-20,California,State,Beta,0.0,0.0,0.14285714285,0.044662795891
2021-02-20,California,State,Alpha,24.0,11.43,23.85714285714,7.458686913801
2021-02-20,California,State,Total,210.0,100.0,319.85714285714,100.0
2021-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-20,California,State,Other,49.0,23.33,75.0,23.447967842787
2021-02-20,California,State,Delta,0.0,0.0,0.28571428571,0.089325591782
2021-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-21,California,State,Other,19.0,22.62,73.71428571428,23.486572598999
2021-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-21,California,State,Epsilon,61.0,72.62,216.42857142857,68.957669549386
2021-02-21,California,State,Alpha,4.0,4.76,23.28571428571,7.419208010924
2021-02-21,California,State,Beta,0.0,0.0,0.14285714285,0.045516613564
2021-02-21,California,State,Total,84.0,100.0,313.85714285714,100.0
2021-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.091033227128
2021-02-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-22,California,State,Other,65.0,21.74,75.28571428571,23.359929078014
2021-02-22,California,State,Alpha,17.0,5.69,23.71428571428,7.358156028369
2021-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-22,California,State,Total,299.0,100.0,322.28571428571,100.0
2021-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-22,California,State,Beta,1.0,0.33,0.28571428571,0.08865248227
2021-02-22,California,State,Epsilon,215.0,71.91,222.71428571428,69.104609929078
2021-02-22,California,State,Delta,1.0,0.33,0.28571428571,0.08865248227
2021-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-23,California,State,Beta,1.0,0.34,0.28571428571,0.09842519685
2021-02-23,California,State,Delta,0.0,0.0,0.28571428571,0.09842519685
2021-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-23,California,State,Other,52.0,17.75,65.14285714285,22.44094488189
2021-02-23,California,State,Alpha,22.0,7.51,21.28571428571,7.332677165354
2021-02-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-23,California,State,Epsilon,218.0,74.4,203.28571428571,70.029527559055
2021-02-23,California,State,Total,293.0,100.0,290.28571428571,100.0
2021-02-24,California,State,Other,55.0,19.78,57.85714285714,21.774193548387
2021-02-24,California,State,Total,278.0,100.0,265.71428571428,100.0
2021-02-24,California,State,Delta,0.0,0.0,0.28571428571,0.10752688172
2021-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-24,California,State,Alpha,32.0,11.51,21.28571428571,8.010752688172
2021-02-24,California,State,Epsilon,191.0,68.71,186.0,70.0
2021-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-24,California,State,Beta,0.0,0.0,0.28571428571,0.10752688172
2021-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-25,California,State,Other,67.0,24.01,55.28571428571,21.790540540541
2021-02-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-25,California,State,Alpha,25.0,8.96,20.57142857142,8.108108108108
2021-02-25,California,State,Total,279.0,100.0,253.71428571428,100.0
2021-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-25,California,State,Beta,0.0,0.0,0.28571428571,0.112612612613
2021-02-25,California,State,Epsilon,187.0,67.03,177.42857142857,69.932432432432
2021-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-25,California,State,Delta,0.0,0.0,0.14285714285,0.056306306306
2021-02-26,California,State,Epsilon,154.0,66.67,166.14285714285,69.4743130227
2021-02-26,California,State,Other,48.0,20.78,50.71428571428,21.206690561529
2021-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-26,California,State,Beta,0.0,0.0,0.28571428571,0.119474313023
2021-02-26,California,State,Alpha,28.0,12.12,21.71428571428,9.080047789725
2021-02-26,California,State,Omicron,1.0,0.43,0.14285714285,0.059737156511
2021-02-26,California,State,Total,231.0,100.0,239.14285714285,100.0
2021-02-26,California,State,Delta,0.0,0.0,0.14285714285,0.059737156511
2021-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-27,California,State,Beta,0.0,0.0,0.28571428571,0.12077294686
2021-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-27,California,State,Epsilon,145.0,75.52,167.28571428571,70.712560386473
2021-02-27,California,State,Total,192.0,100.0,236.57142857142,100.0
2021-02-27,California,State,Other,35.0,18.23,48.71428571428,20.591787439614
2021-02-27,California,State,Alpha,12.0,6.25,20.0,8.454106280193
2021-02-27,California,State,Delta,0.0,0.0,0.14285714285,0.06038647343
2021-02-27,California,State,Omicron,0.0,0.0,0.14285714285,0.06038647343
2021-02-28,California,State,Delta,0.0,0.0,0.14285714285,0.058823529412
2021-02-28,California,State,Beta,0.0,0.0,0.28571428571,0.117647058824
2021-02-28,California,State,Other,19.0,14.84,48.71428571428,20.058823529412
2021-02-28,California,State,Alpha,18.0,14.06,22.0,9.058823529412
2021-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-28,California,State,Total,128.0,100.0,242.85714285714,100.0
2021-02-28,California,State,Gamma,1.0,0.78,0.14285714285,0.058823529412
2021-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-28,California,State,Epsilon,89.0,69.53,171.28571428571,70.529411764706
2021-02-28,California,State,Omicron,1.0,0.78,0.28571428571,0.117647058824
2021-03-01,California,State,Total,287.0,100.0,241.14285714285,100.0
2021-03-01,California,State,Epsilon,205.0,71.43,169.85714285714,70.438388625592
2021-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-01,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Omicron,0.0,0.0,0.28571428571,0.118483412322
2021-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-01,California,State,Other,50.0,17.42,46.57142857142,19.312796208531
2021-03-01,California,State,Alpha,31.0,10.8,24.0,9.952606635071
2021-03-01,California,State,Beta,0.0,0.0,0.14285714285,0.059241706161
2021-03-01,California,State,Gamma,1.0,0.35,0.28571428571,0.118483412322
2021-03-02,California,State,Epsilon,323.0,54.19,184.85714285714,64.992466097438
2021-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-02,California,State,Other,205.0,34.4,68.42857142857,24.058262179809
2021-03-02,California,State,Alpha,63.0,10.57,29.85714285714,10.497237569061
2021-03-02,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-02,California,State,Omicron,0.0,0.0,0.28571428571,0.100452034154
2021-03-02,California,State,Gamma,5.0,0.84,1.0,0.351582119538
2021-03-02,California,State,Total,596.0,100.0,284.42857142857,100.0
2021-03-03,California,State,Other,194.0,32.33,88.28571428571,26.718547341115
2021-03-03,California,State,Omicron,0.0,0.0,0.28571428571,0.086467790748
2021-03-03,California,State,Alpha,55.0,9.17,33.14285714285,10.030263726762
2021-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-03,California,State,Gamma,1.0,0.17,1.14285714285,0.345871162992
2021-03-03,California,State,Epsilon,349.0,58.17,207.42857142857,62.775616083009
2021-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-03,California,State,Total,600.0,100.0,330.42857142857,100.0
2021-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-03,California,State,Delta,1.0,0.17,0.14285714285,0.043233895374
2021-03-04,California,State,Alpha,57.0,11.78,37.71428571428,10.484511517077
2021-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-04,California,State,Total,484.0,100.0,359.71428571428,100.0
2021-03-04,California,State,Other,145.0,29.96,99.42857142857,27.640984908658
2021-03-04,California,State,Delta,0.0,0.0,0.14285714285,0.039714058777
2021-03-04,California,State,Epsilon,280.0,57.85,220.71428571428,61.358220810167
2021-03-04,California,State,Omicron,0.0,0.0,0.28571428571,0.079428117554
2021-03-04,California,State,Gamma,2.0,0.41,1.42857142857,0.397140587768
2021-03-05,California,State,Gamma,4.0,0.73,2.0,0.494001411433
2021-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-05,California,State,Total,547.0,100.0,404.85714285714,100.0
2021-03-05,California,State,Alpha,77.0,14.08,44.71428571428,11.044460127029
2021-03-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-05,California,State,Other,166.0,30.35,116.28571428571,28.722653493296
2021-03-05,California,State,Epsilon,299.0,54.66,241.42857142857,59.633027522936
2021-03-05,California,State,Omicron,0.0,0.0,0.14285714285,0.035285815102
2021-03-05,California,State,Delta,1.0,0.18,0.28571428571,0.070571630205
2021-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-06,California,State,Alpha,62.0,17.92,51.85714285714,12.14859437751
2021-03-06,California,State,Gamma,0.0,0.0,2.0,0.468540829987
2021-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-06,California,State,Delta,0.0,0.0,0.28571428571,0.066934404284
2021-03-06,California,State,Total,346.0,100.0,426.85714285714,100.0
2021-03-06,California,State,Omicron,0.0,0.0,0.14285714285,0.033467202142
2021-03-06,California,State,Epsilon,209.0,60.4,250.57142857142,58.701472556894
2021-03-06,California,State,Beta,1.0,0.29,0.14285714285,0.033467202142
2021-03-06,California,State,Other,74.0,21.39,121.85714285714,28.547523427041
2021-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-07,California,State,Delta,0.0,0.0,0.28571428571,0.062578222778
2021-03-07,California,State,Epsilon,193.0,57.44,265.42857142857,58.135168961202
2021-03-07,California,State,Other,98.0,29.17,133.14285714285,29.161451814768
2021-03-07,California,State,Total,336.0,100.0,456.57142857142,100.0
2021-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-07,California,State,Alpha,42.0,12.5,55.28571428571,12.108886107635
2021-03-07,California,State,Gamma,2.0,0.6,2.14285714285,0.469336670839
2021-03-07,California,State,Beta,1.0,0.3,0.28571428571,0.062578222778
2021-03-08,California,State,Other,250.0,38.34,161.71428571428,31.788823364224
2021-03-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-08,California,State,Total,652.0,100.0,508.71428571428,100.0
2021-03-08,California,State,Alpha,81.0,12.42,62.42857142857,12.271833754563
2021-03-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-08,California,State,Epsilon,314.0,48.16,281.0,55.237292895254
2021-03-08,California,State,Gamma,5.0,0.77,2.71428571428,0.533557989329
2021-03-08,California,State,Beta,1.0,0.15,0.42857142857,0.084245998315
2021-03-08,California,State,Delta,1.0,0.15,0.42857142857,0.084245998315
2021-03-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-09,California,State,Other,218.0,30.58,163.57142857142,31.131049483415
2021-03-09,California,State,Total,713.0,100.0,525.42857142857,100.0
2021-03-09,California,State,Alpha,93.0,13.04,66.71428571428,12.697117998912
2021-03-09,California,State,Gamma,6.0,0.84,2.85714285714,0.543773790103
2021-03-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-09,California,State,Epsilon,391.0,54.84,290.71428571428,55.328983143013
2021-03-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-09,California,State,Beta,5.0,0.7,1.14285714285,0.217509516041
2021-03-09,California,State,Delta,0.0,0.0,0.42857142857,0.081566068515
2021-03-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-10,California,State,Other,211.0,29.97,166.0,30.724484399788
2021-03-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-10,California,State,Beta,0.0,0.0,1.14285714285,0.211528291909
2021-03-10,California,State,Gamma,9.0,1.28,4.0,0.740349021682
2021-03-10,California,State,Epsilon,372.0,52.84,294.0,54.415653093601
2021-03-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-10,California,State,Total,704.0,100.0,540.28571428571,100.0
2021-03-10,California,State,Alpha,112.0,15.91,74.85714285714,13.855103120042
2021-03-10,California,State,Delta,0.0,0.0,0.28571428571,0.052882072977
2021-03-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-11,California,State,Total,621.0,100.0,559.85714285714,100.0
2021-03-11,California,State,Beta,4.0,0.64,1.71428571428,0.306200561368
2021-03-11,California,State,Delta,0.0,0.0,0.28571428571,0.051033426895
2021-03-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-11,California,State,Gamma,4.0,0.64,4.28571428571,0.765501403419
2021-03-11,California,State,Alpha,92.0,14.81,79.85714285714,14.263842817045
2021-03-11,California,State,Epsilon,315.0,50.72,299.0,53.406481245216
